id	time	src_name	src_addr	src_port	dst_name	dst_addr	dst_port	type
3687079212	1491575073308	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,12,RUNNING,org.apache.spark.util.SerializableBuffer@7bc574ff))
1262495261	1491575073322	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,13,RUNNING,org.apache.spark.util.SerializableBuffer@325b24ee))
3687079213	1491575073326	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,12,FINISHED,org.apache.spark.util.SerializableBuffer@1294f331))
3687079214	1491575073332	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,14,RUNNING,org.apache.spark.util.SerializableBuffer@55ce4c71))
1262495262	1491575073334	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,13,FINISHED,org.apache.spark.util.SerializableBuffer@15ca340d))
3687079215	1491575073349	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,14,FINISHED,org.apache.spark.util.SerializableBuffer@5f7e78ea))
3687079216	1491575073355	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,16,RUNNING,org.apache.spark.util.SerializableBuffer@f4c8d76))
1262495263	1491575073360	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,15,RUNNING,org.apache.spark.util.SerializableBuffer@540c1e8f))
1262495264	1491575073371	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,15,FINISHED,org.apache.spark.util.SerializableBuffer@5c8b078f))
3687079217	1491575073374	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,16,FINISHED,org.apache.spark.util.SerializableBuffer@3a74ead5))
3687079218	1491575073382	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,18,RUNNING,org.apache.spark.util.SerializableBuffer@1dfe942e))
1262495265	1491575073386	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,17,RUNNING,org.apache.spark.util.SerializableBuffer@371c34a4))
1262495266	1491575073397	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,17,FINISHED,org.apache.spark.util.SerializableBuffer@73b20416))
1262495267	1491575073408	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,19,RUNNING,org.apache.spark.util.SerializableBuffer@47fe8489))
3687079219	1491575073418	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,18,FINISHED,org.apache.spark.util.SerializableBuffer@316b1653))
1262495268	1491575073426	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,19,FINISHED,org.apache.spark.util.SerializableBuffer@43cd4486))
348707799	1491575073759	sparkYarnAM	10.50.108.70	40062	sparkDriver	10.50.108.70	38539	true
